Orthogroup	AaegyptiLVP_AGWG	AstephensiUCISS2018
OG0006071	AAEL010953	ASTEI20_040723
OG0006072	AAEL010960	ASTEI20_034575
OG0006073	AAEL010966	ASTEI20_036273
OG0006074	AAEL010968	ASTEI20_034495
OG0006075	AAEL010970	ASTEI20_045411
OG0006076	AAEL010971	ASTEI20_039177
OG0006077	AAEL010974	ASTEI20_041372
OG0006078	AAEL010975	ASTEI20_042526
OG0006079	AAEL010977	ASTEI20_038302
OG0006080	AAEL010991	ASTEI20_033149
OG0006081	AAEL010993	ASTEI20_034136
OG0006082	AAEL010998	ASTEI20_035466
OG0006083	AAEL011006	ASTEI20_042290
OG0006084	AAEL011011	ASTEI20_034948, ASTEI20_041042
OG0006085	AAEL011012	ASTEI20_043850
OG0006086	AAEL011014	ASTEI20_036780
OG0006087	AAEL011017	ASTEI20_032221
OG0006088	AAEL011021	ASTEI20_033261
OG0006089	AAEL011022	ASTEI20_039993
OG0006090	AAEL011051	ASTEI20_036652
OG0006091	AAEL011052	ASTEI20_042342
OG0006092	AAEL011057	ASTEI20_039918
OG0006093	AAEL011063	ASTEI20_035806
OG0006094	AAEL011068	ASTEI20_041300
OG0006095	AAEL011070	ASTEI20_044644
OG0006096	AAEL011071	ASTEI20_042120
OG0006097	AAEL011080	ASTEI20_042390
OG0006098	AAEL011082	ASTEI20_037532
OG0006099	AAEL011083	ASTEI20_042263
OG0006100	AAEL011084	ASTEI20_044325
OG0006101	AAEL011087	ASTEI20_032475
OG0006102	AAEL011088	ASTEI20_043902
OG0006103	AAEL011090	ASTEI20_032331
OG0006104	AAEL011092	ASTEI20_032689
OG0006105	AAEL011093	ASTEI20_031499, ASTEI20_042225
OG0006106	AAEL011096	ASTEI20_040742
OG0006107	AAEL011099	ASTEI20_037535
OG0006108	AAEL011103	ASTEI20_040139
OG0006109	AAEL011109	ASTEI20_039638
OG0006110	AAEL011111	ASTEI20_042522
OG0006111	AAEL011113	ASTEI20_042685
OG0006112	AAEL011116	ASTEI20_039568
OG0006113	AAEL011117	ASTEI20_032823
OG0006114	AAEL011121	ASTEI20_038252
OG0006115	AAEL011133	ASTEI20_032920
OG0006116	AAEL011134	ASTEI20_035552
OG0006117	AAEL011140	ASTEI20_031969
OG0006118	AAEL011158	ASTEI20_033297
OG0006119	AAEL011163	ASTEI20_039623
OG0006120	AAEL011171	ASTEI20_035898
OG0006121	AAEL011172	ASTEI20_035643
OG0006122	AAEL011173	ASTEI20_045634
OG0006123	AAEL011178	ASTEI20_045658, ASTEI20_030826
OG0006124	AAEL011191	ASTEI20_036054
OG0006125	AAEL011192	ASTEI20_038884
OG0006126	AAEL011199	ASTEI20_031295
OG0006127	AAEL011201	ASTEI20_034890
OG0006128	AAEL011202	ASTEI20_045475
OG0006129	AAEL011203	ASTEI20_035687
OG0006130	AAEL011209	ASTEI20_038263
OG0006131	AAEL011212	ASTEI20_039714
OG0006132	AAEL011216	ASTEI20_040147
OG0006133	AAEL011217	ASTEI20_043306
OG0006134	AAEL011231	ASTEI20_043456
OG0006135	AAEL011232	ASTEI20_033697
OG0006136	AAEL011240	ASTEI20_032267
OG0006137	AAEL011242	ASTEI20_043358
OG0006138	AAEL011251	ASTEI20_031908
OG0006139	AAEL011254	ASTEI20_035257
OG0006140	AAEL011273	ASTEI20_031972
OG0006141	AAEL022769, AAEL011275	ASTEI20_038296
OG0006142	AAEL011276	ASTEI20_040951
OG0006143	AAEL011279	ASTEI20_032719
OG0006144	AAEL011282	ASTEI20_038806
OG0006145	AAEL011283	ASTEI20_032124
OG0006146	AAEL011289	ASTEI20_039361
OG0006147	AAEL011301	ASTEI20_032412
OG0006148	AAEL011303	ASTEI20_037561
OG0006149	AAEL011306	ASTEI20_040719
OG0006150	AAEL011307	ASTEI20_038818
OG0006151	AAEL011309	ASTEI20_033184, ASTEI20_038696
OG0006152	AAEL011317	ASTEI20_041068
OG0006153	AAEL011320	ASTEI20_043924
OG0006154	AAEL011323	ASTEI20_035121
OG0006155	AAEL011325	ASTEI20_043876
OG0006156	AAEL011338	ASTEI20_043532
OG0006157	AAEL011340	ASTEI20_036980
OG0006158	AAEL011343	ASTEI20_030867
OG0006159	AAEL011347	ASTEI20_044880
OG0006160	AAEL011350	ASTEI20_040005
OG0006161	AAEL011355	ASTEI20_033630
OG0006162	AAEL021866, AAEL011358	ASTEI20_041359
OG0006163	AAEL011361	ASTEI20_036605
OG0006164	AAEL011365	ASTEI20_042933
OG0006165	AAEL011369	ASTEI20_041657
OG0006166	AAEL011371	ASTEI20_040798
OG0006167	AAEL011376	ASTEI20_045569
OG0006168	AAEL011385	ASTEI20_030839
OG0006169	AAEL011386	ASTEI20_041620
OG0006170	AAEL011387	ASTEI20_041823
OG0006171	AAEL011388	ASTEI20_040312
OG0006172	AAEL011389	ASTEI20_045877
OG0006173	AAEL011391	ASTEI20_037618
OG0006174	AAEL011394	ASTEI20_042819
OG0006175	AAEL011395	ASTEI20_035590
OG0006176	AAEL011412	ASTEI20_032777
OG0006177	AAEL011413	ASTEI20_044922
OG0006178	AAEL011421	ASTEI20_045937
OG0006179	AAEL011425	ASTEI20_037961
OG0006180	AAEL011435	ASTEI20_040125
OG0006181	AAEL011441	ASTEI20_044302
OG0006182	AAEL011442	ASTEI20_038181
OG0006183	AAEL011447	ASTEI20_042135
OG0006184	AAEL011459	ASTEI20_032530
OG0006185	AAEL011462	ASTEI20_037530
OG0006186	AAEL011463	ASTEI20_044692
OG0006187	AAEL011469	ASTEI20_031580
OG0006188	AAEL011470	ASTEI20_043766
OG0006189	AAEL011473	ASTEI20_036840
OG0006190	AAEL011476	ASTEI20_039291
OG0006191	AAEL025136, AAEL011494	ASTEI20_036118
OG0006192	AAEL011496	ASTEI20_034793
OG0006193	AAEL011502	ASTEI20_038260
OG0006194	AAEL011505	ASTEI20_044766
OG0006195	AAEL011513	ASTEI20_040487
OG0006196	AAEL011541	ASTEI20_036801
OG0006197	AAEL011548	ASTEI20_038659
OG0006198	AAEL011551	ASTEI20_044130
OG0006199	AAEL011561	ASTEI20_031414
OG0006200	AAEL011564	ASTEI20_031752
OG0006201	AAEL011567	ASTEI20_037944
OG0006202	AAEL011570	ASTEI20_042333
OG0006203	AAEL011571	ASTEI20_033517
OG0006204	AAEL011583	ASTEI20_031397
OG0006205	AAEL011586	ASTEI20_042066
OG0006206	AAEL011588	ASTEI20_038992
OG0006207	AAEL011592	ASTEI20_034771
OG0006208	AAEL011594	ASTEI20_044791
OG0006209	AAEL011603	ASTEI20_041587
OG0006210	AAEL011627	ASTEI20_042967
OG0006211	AAEL011630	ASTEI20_041711
OG0006212	AAEL011635	ASTEI20_045142
OG0006213	AAEL011638	ASTEI20_041444
OG0006214	AAEL011641	ASTEI20_041243
OG0006215	AAEL011642	ASTEI20_039072
OG0006216	AAEL011648	ASTEI20_046011
OG0006217	AAEL011650	ASTEI20_038607
OG0006218	AAEL011652	ASTEI20_043122
OG0006219	AAEL011654	ASTEI20_040346
OG0006220	AAEL011655	ASTEI20_038384
OG0006221	AAEL011656	ASTEI20_044536
OG0006222	AAEL011657	ASTEI20_042419
OG0006223	AAEL011659	ASTEI20_044914
OG0006224	AAEL011661	ASTEI20_037659
OG0006225	AAEL011663	ASTEI20_033288
OG0006226	AAEL011664	ASTEI20_036232
OG0006227	AAEL011665	ASTEI20_045159
OG0006228	AAEL011666	ASTEI20_040178
OG0006229	AAEL011667	ASTEI20_042450
OG0006230	AAEL011684	ASTEI20_032091
OG0006231	AAEL011687	ASTEI20_042775
OG0006232	AAEL011693	ASTEI20_044083
OG0006233	AAEL011700	ASTEI20_036211
OG0006234	AAEL011701	ASTEI20_042086
OG0006235	AAEL011702	ASTEI20_043794
OG0006236	AAEL011703	ASTEI20_032755
OG0006237	AAEL011709	ASTEI20_032928
OG0006238	AAEL011710	ASTEI20_043180
OG0006239	AAEL011711	ASTEI20_033615
OG0006240	AAEL014844, AAEL011714	ASTEI20_034489
OG0006241	AAEL011728	ASTEI20_033334
OG0006242	AAEL011732	ASTEI20_036443
OG0006243	AAEL011733	ASTEI20_032637
OG0006244	AAEL011736	ASTEI20_033375
OG0006245	AAEL011737	ASTEI20_040842
OG0006246	AAEL011739	ASTEI20_039746
OG0006247	AAEL011741	ASTEI20_043695
OG0006248	AAEL011742	ASTEI20_036736
OG0006249	AAEL011744	ASTEI20_033325
OG0006250	AAEL011745	ASTEI20_038410
OG0006251	AAEL011746	ASTEI20_035319
OG0006252	AAEL011750	ASTEI20_035608
OG0006253	AAEL011752	ASTEI20_032524
OG0006254	AAEL011753	ASTEI20_045345
OG0006255	AAEL011757	ASTEI20_038483
OG0006256	AAEL011766	ASTEI20_041664
OG0006257	AAEL011770	ASTEI20_042384
OG0006258	AAEL011776	ASTEI20_039305
OG0006259	AAEL011779	ASTEI20_042063
OG0006260	AAEL011780	ASTEI20_040183
OG0006261	AAEL011781	ASTEI20_035074
OG0006262	AAEL011782	ASTEI20_034153
OG0006263	AAEL011784	ASTEI20_033189
OG0006264	AAEL011787	ASTEI20_045695
OG0006265	AAEL011789	ASTEI20_031223
OG0006266	AAEL011790	ASTEI20_032793
OG0006267	AAEL011799	ASTEI20_041418
OG0006268	AAEL011803	ASTEI20_045461
OG0006269	AAEL011811	ASTEI20_038592
OG0006270	AAEL011812	ASTEI20_040495
OG0006271	AAEL011813	ASTEI20_040851
OG0006272	AAEL011814	ASTEI20_034614
OG0006273	AAEL011817	ASTEI20_043479
OG0006274	AAEL011819	ASTEI20_042244
OG0006275	AAEL011826	ASTEI20_035505
OG0006276	AAEL011827	ASTEI20_031923
OG0006277	AAEL011837	ASTEI20_038825
OG0006278	AAEL011848	ASTEI20_032563
OG0006279	AAEL011857	ASTEI20_039236
OG0006280	AAEL011862	ASTEI20_037250
OG0006281	AAEL011866	ASTEI20_045574
OG0006282	AAEL011869	ASTEI20_034484
OG0006283	AAEL011871	ASTEI20_036338
OG0006284	AAEL011872	ASTEI20_040269
OG0006285	AAEL011873	ASTEI20_044168
OG0006286	AAEL011874	ASTEI20_041819
OG0006287	AAEL011881	ASTEI20_038071
OG0006288	AAEL011887	ASTEI20_032405
OG0006289	AAEL011897	ASTEI20_034639
OG0006290	AAEL011905	ASTEI20_031991
OG0006291	AAEL011912	ASTEI20_040962
OG0006292	AAEL011925	ASTEI20_041649
OG0006293	AAEL011926	ASTEI20_043216
OG0006294	AAEL011927	ASTEI20_036437
OG0006295	AAEL011928, AAEL013056	ASTEI20_033960
OG0006296	AAEL011934	ASTEI20_035835
OG0006297	AAEL011936	ASTEI20_045599
OG0006298	AAEL011937	ASTEI20_040143
OG0006299	AAEL011939	ASTEI20_037026
OG0006300	AAEL011958	ASTEI20_045316
OG0006301	AAEL011960	ASTEI20_037685
OG0006302	AAEL011962	ASTEI20_038416
OG0006303	AAEL011965	ASTEI20_040235
OG0006304	AAEL011969	ASTEI20_044256
OG0006305	AAEL011972	ASTEI20_033806
OG0006306	AAEL011974	ASTEI20_034550
OG0006307	AAEL011978	ASTEI20_043661
OG0006308	AAEL011981	ASTEI20_031044
OG0006309	AAEL011983	ASTEI20_036010
OG0006310	AAEL012011	ASTEI20_046006
OG0006311	AAEL012014	ASTEI20_036040
OG0006312	AAEL012023	ASTEI20_039725
OG0006313	AAEL012025	ASTEI20_031269
OG0006314	AAEL012026	ASTEI20_030919
OG0006315	AAEL012029	ASTEI20_033427
OG0006316	AAEL012031	ASTEI20_045510
OG0006317	AAEL012034	ASTEI20_035082
OG0006318	AAEL012035	ASTEI20_032872
OG0006319	AAEL012036	ASTEI20_037584
OG0006320	AAEL012052	ASTEI20_044050
OG0006321	AAEL012056	ASTEI20_034318
OG0006322	AAEL012060	ASTEI20_038874
OG0006323	AAEL012062	ASTEI20_044205
OG0006324	AAEL012071	ASTEI20_038262
OG0006325	AAEL012081	ASTEI20_038952
OG0006326	AAEL012091	ASTEI20_041412
OG0006327	AAEL012092	ASTEI20_045177
OG0006328	AAEL012093	ASTEI20_032232
OG0006329	AAEL012094	ASTEI20_032655
OG0006330	AAEL012096	ASTEI20_038740
OG0006331	AAEL012098	ASTEI20_044577
OG0006332	AAEL012100	ASTEI20_031107
OG0006333	AAEL012104	ASTEI20_044534
OG0006334	AAEL012106	ASTEI20_046012
OG0006335	AAEL012109	ASTEI20_034950
OG0006336	AAEL012110	ASTEI20_041373
OG0006337	AAEL012113	ASTEI20_039347
OG0006338	AAEL012117	ASTEI20_040179
OG0006339	AAEL012120	ASTEI20_031697
OG0006340	AAEL012122	ASTEI20_039459
OG0006341	AAEL012144	ASTEI20_041374, ASTEI20_042490
OG0006342	AAEL012147	ASTEI20_033262
OG0006343	AAEL012148	ASTEI20_045580
OG0006344	AAEL012152	ASTEI20_033112
OG0006345	AAEL012154	ASTEI20_039718
OG0006346	AAEL012156	ASTEI20_042772
OG0006347	AAEL012169	ASTEI20_034597
OG0006348	AAEL012171	ASTEI20_044497
OG0006349	AAEL012172	ASTEI20_041868
OG0006350	AAEL012175	ASTEI20_034369
OG0006351	AAEL012180	ASTEI20_039458
OG0006352	AAEL012185	ASTEI20_031987
OG0006353	AAEL012187	ASTEI20_037828
OG0006354	AAEL012195	ASTEI20_035772
OG0006355	AAEL012202	ASTEI20_032763
OG0006356	AAEL012209	ASTEI20_039006
OG0006357	AAEL012211	ASTEI20_032612
OG0006358	AAEL012212	ASTEI20_034630
OG0006359	AAEL012217	ASTEI20_031555
OG0006360	AAEL012218	ASTEI20_032006
OG0006361	AAEL012226	ASTEI20_044152
OG0006362	AAEL012227	ASTEI20_034945
OG0006363	AAEL012247	ASTEI20_033973
OG0006364	AAEL012248	ASTEI20_045856
OG0006365	AAEL012254	ASTEI20_042335
OG0006366	AAEL012258	ASTEI20_039579
OG0006367	AAEL012260	ASTEI20_039672
OG0006368	AAEL012264	ASTEI20_039465
OG0006369	AAEL012272	ASTEI20_042068
OG0006370	AAEL012273	ASTEI20_033702
OG0006371	AAEL012278	ASTEI20_038778
OG0006372	AAEL012279	ASTEI20_045878
OG0006373	AAEL012280	ASTEI20_036297
OG0006374	AAEL012284	ASTEI20_036129
OG0006375	AAEL012298	ASTEI20_044169
OG0006376	AAEL012306	ASTEI20_037879
OG0006377	AAEL012307	ASTEI20_043225
OG0006378	AAEL012310	ASTEI20_037188
OG0006379	AAEL012312	ASTEI20_034038
OG0006380	AAEL012313	ASTEI20_044398
OG0006381	AAEL012317	ASTEI20_034334
OG0006382	AAEL012318	ASTEI20_042766
OG0006383	AAEL012325	ASTEI20_040688
OG0006384	AAEL012326	ASTEI20_043811
OG0006385	AAEL012330	ASTEI20_032171
OG0006386	AAEL012352	ASTEI20_044188
OG0006387	AAEL012356	ASTEI20_031341
OG0006388	AAEL012369	ASTEI20_046058
OG0006389	AAEL012370	ASTEI20_035357
OG0006390	AAEL012371	ASTEI20_041578
OG0006391	AAEL012378	ASTEI20_040061
OG0006392	AAEL012388	ASTEI20_035901
OG0006393	AAEL012389	ASTEI20_042657
OG0006395	AAEL012393	ASTEI20_033395
OG0006396	AAEL012394	ASTEI20_042307
OG0006397	AAEL012397	ASTEI20_043580
OG0006398	AAEL012407	ASTEI20_044250
OG0006399	AAEL012409	ASTEI20_036318
OG0006400	AAEL012412	ASTEI20_040833
OG0006401	AAEL012413	ASTEI20_035365
OG0006402	AAEL012419	ASTEI20_035403
OG0006403	AAEL012427	ASTEI20_034902
OG0006404	AAEL012439	ASTEI20_039542
OG0006405	AAEL012443	ASTEI20_037130, ASTEI20_035200
OG0006406	AAEL012446	ASTEI20_041419
OG0006407	AAEL012456	ASTEI20_044749
OG0006408	AAEL012463	ASTEI20_035287
OG0006409	AAEL012471	ASTEI20_036821
OG0006410	AAEL012473	ASTEI20_039371
OG0006411	AAEL012475	ASTEI20_046160
OG0006412	AAEL012482	ASTEI20_044998
OG0006413	AAEL012489	ASTEI20_045988
OG0006414	AAEL012496	ASTEI20_039248
OG0006415	AAEL012503	ASTEI20_040496
OG0006416	AAEL012513	ASTEI20_045989
OG0006417	AAEL012514	ASTEI20_043562
OG0006418	AAEL012515	ASTEI20_038453
OG0006419	AAEL012519	ASTEI20_041871
OG0006420	AAEL012522	ASTEI20_044924
OG0006421	AAEL012545	ASTEI20_037971
OG0006422	AAEL012546	ASTEI20_032687
OG0006423	AAEL012547	ASTEI20_032537
OG0006424	AAEL012548	ASTEI20_044070
OG0006425	AAEL012553	ASTEI20_034867
OG0006426	AAEL012578	ASTEI20_045977
OG0006427	AAEL012586	ASTEI20_040804
OG0006428	AAEL012588	ASTEI20_034801
OG0006429	AAEL012610	ASTEI20_038987
OG0006430	AAEL012624	ASTEI20_042675
OG0006431	AAEL012633	ASTEI20_034695
OG0006432	AAEL012636	ASTEI20_041545
OG0006433	AAEL012654	ASTEI20_036769
OG0006434	AAEL012656	ASTEI20_033417
OG0006435	AAEL012658	ASTEI20_033237
OG0006436	AAEL012659	ASTEI20_037758
OG0006437	AAEL012684	ASTEI20_042115
OG0006438	AAEL012686	ASTEI20_033025
OG0006439	AAEL012689	ASTEI20_035604
OG0006440	AAEL012690	ASTEI20_033571
OG0006441	AAEL012691	ASTEI20_040305
OG0006442	AAEL012708	ASTEI20_045414
OG0006443	AAEL012718	ASTEI20_044619
OG0006444	AAEL012720	ASTEI20_039349
OG0006446	AAEL012739	ASTEI20_043175
OG0006447	AAEL012741	ASTEI20_041778
OG0006448	AAEL012743	ASTEI20_035155
OG0006449	AAEL012744	ASTEI20_037837
OG0006450	AAEL012745	ASTEI20_032393
OG0006451	AAEL012746	ASTEI20_039205
OG0006452	AAEL012750	ASTEI20_034402
OG0006453	AAEL012764	ASTEI20_035728
OG0006454	AAEL012796	ASTEI20_040445
OG0006455	AAEL012816	ASTEI20_041593
OG0006456	AAEL012818	ASTEI20_042624
OG0006457	AAEL012820	ASTEI20_035885
OG0006458	AAEL012830	ASTEI20_033101
OG0006459	AAEL012832, AAEL021694	ASTEI20_033469
OG0006460	AAEL012840	ASTEI20_030814
OG0006461	AAEL012841	ASTEI20_044109
OG0006462	AAEL012843	ASTEI20_033722
OG0006463	AAEL012861	ASTEI20_041074
OG0006464	AAEL012865	ASTEI20_033725
OG0006465	AAEL012868	ASTEI20_043595
OG0006466	AAEL012874	ASTEI20_032741
OG0006467	AAEL012875	ASTEI20_043717
OG0006468	AAEL012884	ASTEI20_031140
OG0006469	AAEL012904	ASTEI20_040287
OG0006470	AAEL012912	ASTEI20_039968
OG0006471	AAEL012918	ASTEI20_038903
OG0006472	AAEL012943	ASTEI20_034383
OG0006473	AAEL012945	ASTEI20_045652
OG0006474	AAEL012949	ASTEI20_040607
OG0006475	AAEL012960	ASTEI20_043246
OG0006476	AAEL012969	ASTEI20_042863
OG0006477	AAEL012973	ASTEI20_036263
OG0006478	AAEL012974	ASTEI20_043193
OG0006479	AAEL012975	ASTEI20_044252
OG0006480	AAEL012987	ASTEI20_043708
OG0006481	AAEL012989	ASTEI20_031320
OG0006482	AAEL012993	ASTEI20_045295
OG0006483	AAEL012994	ASTEI20_033309
OG0006484	AAEL012996	ASTEI20_043759
OG0006485	AAEL013002	ASTEI20_042598
OG0006486	AAEL013005	ASTEI20_034428
OG0006487	AAEL013015	ASTEI20_032287
OG0006488	AAEL013049	ASTEI20_041463
OG0006489	AAEL013059	ASTEI20_034340
OG0006490	AAEL013061	ASTEI20_041058
OG0006491	AAEL013065	ASTEI20_040774
OG0006492	AAEL013068	ASTEI20_033396
OG0006493	AAEL013069	ASTEI20_040900
OG0006494	AAEL013071	ASTEI20_045928
OG0006495	AAEL013072	ASTEI20_033478
OG0006496	AAEL013073	ASTEI20_045608
OG0006497	AAEL013074	ASTEI20_039294
OG0006498	AAEL013075	ASTEI20_034024
OG0006499	AAEL013076	ASTEI20_041775
OG0006500	AAEL013077	ASTEI20_032882
OG0006501	AAEL013083	ASTEI20_044207
OG0006502	AAEL013098	ASTEI20_044110
OG0006503	AAEL013107	ASTEI20_043428
OG0006504	AAEL013113	ASTEI20_041248
OG0006505	AAEL013114	ASTEI20_033219
OG0006506	AAEL013115	ASTEI20_038424
OG0006507	AAEL013116	ASTEI20_036564
OG0006508	AAEL013121	ASTEI20_043603
OG0006509	AAEL013128	ASTEI20_031117
OG0006510	AAEL013132	ASTEI20_036141
OG0006511	AAEL013134	ASTEI20_038885
OG0006512	AAEL013138	ASTEI20_033912
OG0006513	AAEL013139	ASTEI20_042051
OG0006515	AAEL013142	ASTEI20_034215
OG0006516	AAEL013144	ASTEI20_038904
OG0006517	AAEL013150	ASTEI20_041814
OG0006518	AAEL013156	ASTEI20_035439
OG0006519	AAEL013159	ASTEI20_037127
OG0006520	AAEL013163	ASTEI20_035867
OG0006521	AAEL013169	ASTEI20_031797
OG0006522	AAEL013170	ASTEI20_037393
OG0006523	AAEL013171	ASTEI20_038524
OG0006524	AAEL013172	ASTEI20_046169
OG0006525	AAEL013176	ASTEI20_045913
OG0006526	AAEL013177	ASTEI20_039407
OG0006527	AAEL013182	ASTEI20_045624
OG0006528	AAEL013191	ASTEI20_033871, ASTEI20_032629
OG0006529	AAEL013203	ASTEI20_045107
OG0006530	AAEL013205	ASTEI20_038134
OG0006531	AAEL013206	ASTEI20_040050
OG0006532	AAEL013207	ASTEI20_045864
OG0006533	AAEL013208	ASTEI20_035050
OG0006534	AAEL013209	ASTEI20_041820
OG0006535	AAEL013213	ASTEI20_032051
OG0006536	AAEL013216	ASTEI20_039610
OG0006537	AAEL013221	ASTEI20_043042
OG0006538	AAEL013222	ASTEI20_038046
OG0006539	AAEL013228	ASTEI20_033043
OG0006540	AAEL013236	ASTEI20_042905
OG0006541	AAEL013243	ASTEI20_043328
OG0006542	AAEL013248	ASTEI20_043460
OG0006543	AAEL013249	ASTEI20_039122
OG0006544	AAEL013250	ASTEI20_037834
OG0006545	AAEL013252	ASTEI20_042807
OG0006546	AAEL013254	ASTEI20_038441
OG0006547	AAEL013256	ASTEI20_031212
OG0006548	AAEL013257	ASTEI20_041231
OG0006549	AAEL013258	ASTEI20_044051
OG0006550	AAEL013260	ASTEI20_035572
OG0006551	AAEL013261	ASTEI20_044129
OG0006553	AAEL013265	ASTEI20_031066
OG0006554	AAEL013267	ASTEI20_038419, ASTEI20_038177
OG0006555	AAEL013271	ASTEI20_041927
OG0006556	AAEL013272	ASTEI20_037471
OG0006557	AAEL013275	ASTEI20_031501
OG0006558	AAEL013291	ASTEI20_032941
OG0006559	AAEL013303	ASTEI20_036807
OG0006560	AAEL013304	ASTEI20_031829
OG0006561	AAEL013305	ASTEI20_032683
OG0006562	AAEL013309	ASTEI20_042480
OG0006563	AAEL013316	ASTEI20_037059
OG0006564	AAEL013321	ASTEI20_044529
OG0006565	AAEL013322	ASTEI20_043417
OG0006566	AAEL013325	ASTEI20_035545
OG0006567	AAEL013334	ASTEI20_040135
OG0006568	AAEL013336	ASTEI20_034313
OG0006569	AAEL013367	ASTEI20_043290
OG0006570	AAEL013369	ASTEI20_044342
OG0006571	AAEL013382	ASTEI20_030923
OG0006572	AAEL013384	ASTEI20_041356
OG0006573	AAEL013385	ASTEI20_043977
OG0006574	AAEL013388	ASTEI20_043763
OG0006575	AAEL013389	ASTEI20_038595
OG0006576	AAEL013392	ASTEI20_044912
OG0006577	AAEL013394	ASTEI20_039437
OG0006578	AAEL013396	ASTEI20_032713
OG0006579	AAEL013397	ASTEI20_036904
OG0006580	AAEL013400	ASTEI20_039700
OG0006581	AAEL013404	ASTEI20_038114
OG0006582	AAEL013407	ASTEI20_039835
OG0006583	AAEL013410	ASTEI20_044581
OG0006584	AAEL013415	ASTEI20_045440
OG0006585	AAEL013440	ASTEI20_045876
OG0006586	AAEL013458	ASTEI20_038870
OG0006587	AAEL013460	ASTEI20_039189
OG0006588	AAEL013461	ASTEI20_041749
OG0006589	AAEL013472	ASTEI20_041406
OG0006590	AAEL013473	ASTEI20_043286
OG0006591	AAEL013487	ASTEI20_036335
OG0006592	AAEL013489	ASTEI20_044376
OG0006593	AAEL013490	ASTEI20_036016
OG0006594	AAEL013491	ASTEI20_041936
OG0006595	AAEL013494	ASTEI20_039622
OG0006596	AAEL013495	ASTEI20_040176
OG0006597	AAEL013503	ASTEI20_033723
OG0006598	AAEL013511	ASTEI20_031353
OG0006599	AAEL013521	ASTEI20_043169
OG0006600	AAEL013522	ASTEI20_035077
OG0006601	AAEL013528	ASTEI20_032212
OG0006602	AAEL013530	ASTEI20_038001
OG0006603	AAEL013533	ASTEI20_034302
OG0006604	AAEL013534	ASTEI20_045117
OG0006605	AAEL013537	ASTEI20_038049
OG0006606	AAEL013538	ASTEI20_033320
OG0006607	AAEL013539	ASTEI20_043713
OG0006608	AAEL013541	ASTEI20_036693
OG0006609	AAEL013544	ASTEI20_041957
OG0006610	AAEL013545	ASTEI20_033280
OG0006611	AAEL013561	ASTEI20_032855
OG0006612	AAEL013565	ASTEI20_035709
OG0006613	AAEL013575	ASTEI20_037073
OG0006614	AAEL013596	ASTEI20_040988
OG0006615	AAEL013605	ASTEI20_032021
OG0006616	AAEL013615	ASTEI20_042743
OG0006617	AAEL013616	ASTEI20_036091
OG0006618	AAEL013620	ASTEI20_035603
OG0006619	AAEL013621	ASTEI20_037288
OG0006620	AAEL013625	ASTEI20_041790
OG0006621	AAEL013631	ASTEI20_031300
OG0006622	AAEL013635	ASTEI20_045657
OG0006623	AAEL013636	ASTEI20_031112
OG0006624	AAEL013637	ASTEI20_032180
OG0006625	AAEL013640	ASTEI20_038341
OG0006626	AAEL013656	ASTEI20_046063
OG0006628	AAEL013683	ASTEI20_036492
OG0006629	AAEL013688	ASTEI20_038732
OG0006630	AAEL013700	ASTEI20_034746
OG0006631	AAEL013702	ASTEI20_036507
OG0006632	AAEL013722	ASTEI20_036370
OG0006633	AAEL013730	ASTEI20_035088
OG0006634	AAEL013732	ASTEI20_030792
OG0006635	AAEL013733	ASTEI20_042475
OG0006636	AAEL013737	ASTEI20_037864
OG0006637	AAEL013746	ASTEI20_042057
OG0006638	AAEL013750	ASTEI20_043007
OG0006639	AAEL013752	ASTEI20_032507
OG0006640	AAEL013764	ASTEI20_035947
OG0006641	AAEL013769	ASTEI20_038203
OG0006642	AAEL013770	ASTEI20_031120
OG0006643	AAEL013778	ASTEI20_039284
OG0006644	AAEL013782	ASTEI20_035430
OG0006645	AAEL013783	ASTEI20_045456
OG0006646	AAEL013790	ASTEI20_044346
OG0006647	AAEL013795	ASTEI20_037025
OG0006649	AAEL013802	ASTEI20_032460
OG0006650	AAEL013803	ASTEI20_036528
OG0006651	AAEL013808	ASTEI20_044190
OG0006652	AAEL013818	ASTEI20_034603
OG0006653	AAEL013823	ASTEI20_041609
OG0006654	AAEL013825	ASTEI20_043203
OG0006655	AAEL013826	ASTEI20_041694
OG0006656	AAEL013829	ASTEI20_046115
OG0006657	AAEL013840	ASTEI20_037726
OG0006658	AAEL013841	ASTEI20_040037
OG0006659	AAEL013845	ASTEI20_041407
OG0006660	AAEL013846	ASTEI20_043172
OG0006661	AAEL013847	ASTEI20_039570
OG0006662	AAEL013853	ASTEI20_038839
OG0006663	AAEL013862	ASTEI20_044625
OG0006664	AAEL013863	ASTEI20_032527
OG0006665	AAEL013866	ASTEI20_036187
OG0006666	AAEL013871	ASTEI20_033308, ASTEI20_032978
OG0006667	AAEL013890	ASTEI20_034287, ASTEI20_045108
OG0006668	AAEL013894	ASTEI20_034848
OG0006669	AAEL013897	ASTEI20_040003
OG0006670	AAEL013902	ASTEI20_042118
OG0006671	AAEL013903	ASTEI20_031895
OG0006672	AAEL013904	ASTEI20_037401
OG0006673	AAEL013905	ASTEI20_044141
OG0006674	AAEL013907	ASTEI20_034540
OG0006675	AAEL013915	ASTEI20_035127
OG0006676	AAEL013939	ASTEI20_036992
OG0006677	AAEL013940	ASTEI20_042166
